Timestamp,fsmstate,global_armed,a_armed,a_firing,b_armed,b_firing,c_armed,c_firing,d_armed,d_firing
9971,0,0,1,0,0,0,1,0,0,0
9971,0,0,1,0,0,0,0,0,0,0
9973,0,0,1,0,0,0,1,0,0,0
9973,0,0,1,0,0,0,0,0,0,0
9973,0,0,1,0,0,0,1,0,0,0
9975,0,0,1,0,0,0,0,0,0,0
9975,0,0,1,0,0,0,1,0,0,0
9975,0,0,1,0,0,0,0,0,0,0
9977,0,0,1,0,0,0,1,0,0,0
9977,0,0,1,0,0,0,0,0,0,0
9977,0,0,1,0,0,0,1,0,0,0
9979,0,0,1,0,0,0,0,0,0,0
9979,0,0,1,0,0,0,1,0,0,0
9979,0,0,1,0,0,0,0,0,0,0
9981,0,0,1,0,0,0,1,0,0,0
9981,0,0,1,0,0,0,0,0,0,0
9981,0,0,1,0,0,0,1,0,0,0
9983,0,0,1,0,0,0,0,0,0,0
9983,0,0,1,0,0,0,1,0,0,0
9983,0,0,1,0,0,0,0,0,0,0
9985,0,0,1,0,0,0,1,0,0,0
9985,0,0,1,0,0,0,0,0,0,0
9985,0,0,1,0,0,0,1,0,0,0
9987,0,0,1,0,0,0,0,0,0,0
9987,0,0,1,0,0,0,1,0,0,0
9987,0,0,1,0,0,0,0,0,0,0
9986,0,0,1,0,0,0,1,0,0,0
9988,0,0,1,0,0,0,0,0,0,0
9988,0,0,1,0,0,0,1,0,0,0
9989,0,0,1,0,0,0,0,0,0,0
9989,0,0,1,0,0,0,1,0,0,0
9989,0,0,1,0,0,0,0,0,0,0
9991,0,0,1,0,0,0,1,0,0,0
9991,0,0,1,0,0,0,0,0,0,0
9991,0,0,1,0,0,0,1,0,0,0
9993,0,0,1,0,0,0,0,0,0,0
9993,0,0,1,0,0,0,1,0,0,0
9993,0,0,1,0,0,0,0,0,0,0
9993,0,0,1,0,0,0,1,0,0,0
9995,0,0,1,0,0,0,0,0,0,0
9995,0,0,1,0,0,0,1,0,0,0
9995,0,0,1,0,0,0,0,0,0,0
9997,0,0,1,0,0,0,1,0,0,0
9997,0,0,1,0,0,0,0,0,0,0
9997,0,0,1,0,0,0,1,0,0,0
9999,0,0,1,0,0,0,0,0,0,0
9999,0,0,1,0,0,0,1,0,0,0
9999,0,0,1,0,0,0,0,0,0,0
10001,0,0,1,0,0,0,1,0,0,0
10001,0,0,1,0,0,0,0,0,0,0
10001,0,0,1,0,0,0,1,0,0,0
10003,0,0,1,0,0,0,0,0,0,0
10003,0,0,1,0,0,0,1,0,0,0
10003,0,0,1,0,0,0,0,0,0,0
10005,0,0,1,0,0,0,1,0,0,0
10005,0,0,1,0,0,0,0,0,0,0
10005,0,0,1,0,0,0,1,0,0,0
10007,0,0,1,0,0,0,0,0,0,0
10007,0,0,1,0,0,0,1,0,0,0
10007,0,0,1,0,0,0,0,0,0,0
10009,0,0,1,0,0,0,1,0,0,0
10009,0,0,1,0,0,0,0,0,0,0
10009,0,0,1,0,0,0,1,0,0,0
10011,0,0,1,0,0,0,0,0,0,0
10011,0,0,1,0,0,0,1,0,0,0
10011,0,0,1,0,0,0,0,0,0,0
10012,0,0,1,0,0,0,1,0,0,0
10013,0,0,1,0,0,0,0,0,0,0
10013,0,0,1,0,0,0,1,0,0,0
10013,0,0,1,0,0,0,0,0,0,0
10015,0,0,1,0,0,0,1,0,0,0
10015,0,0,1,0,0,0,0,0,0,0
10015,0,0,1,0,0,0,1,0,0,0
10017,0,0,1,0,0,0,0,0,0,0
10017,0,0,1,0,0,0,1,0,0,0
10017,0,0,1,0,0,0,0,0,0,0
10019,0,0,1,0,0,0,1,0,0,0
10019,0,0,1,0,0,0,0,0,0,0
10019,0,0,1,0,0,0,1,0,0,0
10019,0,0,1,0,0,0,0,0,0,0
10021,0,0,1,0,0,0,1,0,0,0
10021,0,0,1,0,0,0,0,0,0,0
10021,0,0,1,0,0,0,1,0,0,0
10023,0,0,1,0,0,0,0,0,0,0
10023,0,0,1,0,0,0,1,0,0,0
10023,0,0,1,0,0,0,0,0,0,0
10025,0,0,1,0,0,0,1,0,0,0
10025,0,0,1,0,0,0,0,0,0,0
10025,0,0,1,0,0,0,1,0,0,0
10027,0,0,1,0,0,0,0,0,0,0
10027,0,0,1,0,0,0,1,0,0,0
10027,0,0,1,0,0,0,0,0,0,0
10029,0,0,1,0,0,0,1,0,0,0
10029,0,0,1,0,0,0,0,0,0,0
10029,0,0,1,0,0,0,1,0,0,0
10031,0,0,1,0,0,0,0,0,0,0
10031,0,0,1,0,0,0,1,0,0,0
10031,0,0,1,0,0,0,0,0,0,0
10033,0,0,1,0,0,0,1,0,0,0
10033,0,0,1,0,0,0,0,0,0,0
10033,0,0,1,0,0,0,1,0,0,0
10035,0,0,1,0,0,0,0,0,0,0
10035,0,0,1,0,0,0,1,0,0,0
10035,0,0,1,0,0,0,0,0,0,0
10037,0,0,1,0,0,0,1,0,0,0
10037,0,0,1,0,0,0,0,0,0,0
10037,0,0,1,0,0,0,1,0,0,0
10038,0,0,1,0,0,0,0,0,0,0
10038,0,0,1,0,0,0,1,0,0,0
10039,0,0,1,0,0,0,0,0,0,0
10039,0,0,1,0,0,0,1,0,0,0
10039,0,0,1,0,0,0,0,0,0,0
10041,0,0,1,0,0,0,1,0,0,0
10041,0,0,1,0,0,0,0,0,0,0
10041,0,0,1,0,0,0,1,0,0,0
10043,0,0,1,0,0,0,0,0,0,0
10043,0,0,1,0,0,0,1,0,0,0
10043,0,0,1,0,0,0,0,0,0,0
10045,0,0,1,0,0,0,1,0,0,0
10045,0,0,1,0,0,0,0,0,0,0
10045,0,0,1,0,0,0,1,0,0,0
10045,0,0,1,0,0,0,0,0,0,0
10047,0,0,1,0,0,0,1,0,0,0
10047,0,0,1,0,0,0,0,0,0,0
10047,0,0,1,0,0,0,1,0,0,0
10048,0,0,1,0,0,0,0,0,0,0
10048,0,0,1,0,0,0,1,0,0,0
10049,0,0,1,0,0,0,0,0,0,0
10049,0,0,1,0,0,0,1,0,0,0
10049,0,0,1,0,0,0,0,0,0,0
10051,0,0,1,0,0,0,1,0,0,0
10051,0,0,1,0,0,0,0,0,0,0
10051,0,0,1,0,0,0,1,0,0,0
10052,0,0,1,0,0,0,0,0,0,0
10053,0,0,1,0,0,0,1,0,0,0
10053,0,0,1,0,0,0,0,0,0,0
10053,0,0,1,0,0,0,1,0,0,0
10053,0,0,1,0,0,0,0,0,0,0
10055,0,0,1,0,0,0,1,0,0,0
10055,0,0,1,0,0,0,0,0,0,0
10055,0,0,1,0,0,0,1,0,0,0
10057,0,0,1,0,0,0,0,0,0,0
10057,0,0,1,0,0,0,1,0,0,0
10057,0,0,1,0,0,0,0,0,0,0
10059,0,0,1,0,0,0,1,0,0,0
10059,0,0,1,0,0,0,0,0,0,0
10059,0,0,1,0,0,0,1,0,0,0
10061,0,0,1,0,0,0,0,0,0,0
10061,0,0,1,0,0,0,1,0,0,0
10061,0,0,1,0,0,0,0,0,0,0
10063,0,0,1,0,0,0,1,0,0,0
10063,0,0,1,0,0,0,0,0,0,0
10063,0,0,1,0,0,0,1,0,0,0
10064,0,0,1,0,0,0,0,0,0,0
10065,0,0,1,0,0,0,1,0,0,0
10067,0,0,1,0,0,0,0,0,0,0
10069,0,0,1,0,0,0,1,0,0,0
10071,0,0,1,0,0,0,0,0,0,0
10065,0,0,1,0,0,0,1,0,0,0
10067,0,0,1,0,0,0,0,0,0,0
10069,0,0,1,0,0,0,1,0,0,0
10071,0,0,1,0,0,0,0,0,0,0
10065,0,0,1,0,0,0,1,0,0,0
10067,0,0,1,0,0,0,0,0,0,0
10069,0,0,1,0,0,0,1,0,0,0
10071,0,0,1,0,0,0,0,0,0,0
10071,0,0,1,0,0,0,1,0,0,0
10073,0,0,1,0,0,0,0,0,0,0
10073,0,0,1,0,0,0,1,0,0,0
10073,0,0,1,0,0,0,0,0,0,0
10075,0,0,1,0,0,0,1,0,0,0
10075,0,0,1,0,0,0,0,0,0,0
10075,0,0,1,0,0,0,1,0,0,0
10077,0,0,1,0,0,0,0,0,0,0
10077,0,0,1,0,0,0,1,0,0,0
10077,0,0,1,0,0,0,0,0,0,0
10079,0,0,1,0,0,0,1,0,0,0
10079,0,0,1,0,0,0,0,0,0,0
10079,0,0,1,0,0,0,1,0,0,0
10081,0,0,1,0,0,0,0,0,0,0
10081,0,0,1,0,0,0,1,0,0,0
10081,0,0,1,0,0,0,0,0,0,0
10083,0,0,1,0,0,0,1,0,0,0
10083,0,0,1,0,0,0,0,0,0,0
10083,0,0,1,0,0,0,1,0,0,0
10085,0,0,1,0,0,0,0,0,0,0
10085,0,0,1,0,0,0,1,0,0,0
10085,0,0,1,0,0,0,0,0,0,0
10087,0,0,1,0,0,0,1,0,0,0
10087,0,0,1,0,0,0,0,0,0,0
10087,0,0,1,0,0,0,1,0,0,0
10088,0,0,1,0,0,0,0,0,0,0
10088,0,0,1,0,0,0,1,0,0,0
10089,0,0,1,0,0,0,0,0,0,0
10089,0,0,1,0,0,0,1,0,0,0
10089,0,0,1,0,0,0,0,0,0,0
10091,0,0,1,0,0,0,1,0,0,0
10091,0,0,1,0,0,0,0,0,0,0
10091,0,0,1,0,0,0,1,0,0,0
10093,0,0,1,0,0,0,0,0,0,0
10093,0,0,1,0,0,0,1,0,0,0
10093,0,0,1,0,0,0,0,0,0,0
10095,0,0,1,0,0,0,1,0,0,0
10095,0,0,1,0,0,0,0,0,0,0
10095,0,0,1,0,0,0,1,0,0,0
10097,0,0,1,0,0,0,0,0,0,0
10097,0,0,1,0,0,0,1,0,0,0
10097,0,0,1,0,0,0,0,0,0,0
10097,0,0,1,0,0,0,1,0,0,0
10099,0,0,1,0,0,0,0,0,0,0
10099,0,0,1,0,0,0,1,0,0,0
10099,0,0,1,0,0,0,0,0,0,0
10101,0,0,1,0,0,0,1,0,0,0
10101,0,0,1,0,0,0,0,0,0,0
10101,0,0,1,0,0,0,1,0,0,0
10103,0,0,1,0,0,0,0,0,0,0
10103,0,0,1,0,0,0,1,0,0,0
10103,0,0,1,0,0,0,0,0,0,0
10105,0,0,1,0,0,0,1,0,0,0
10105,0,0,1,0,0,0,0,0,0,0
10105,0,0,1,0,0,0,1,0,0,0
10107,0,0,1,0,0,0,0,0,0,0
10107,0,0,1,0,0,0,1,0,0,0
10107,0,0,1,0,0,0,0,0,0,0
10109,0,0,1,0,0,0,1,0,0,0
10109,0,0,1,0,0,0,0,0,0,0
10109,0,0,1,0,0,0,1,0,0,0
10111,0,0,1,0,0,0,0,0,0,0
10111,0,0,1,0,0,0,1,0,0,0
10111,0,0,1,0,0,0,0,0,0,0
10113,0,0,1,0,0,0,1,0,0,0
10113,0,0,1,0,0,0,0,0,0,0
10113,0,0,1,0,0,0,1,0,0,0
10115,0,0,1,0,0,0,0,0,0,0
10115,0,0,1,0,0,0,1,0,0,0
10115,0,0,1,0,0,0,0,0,0,0
10116,0,0,1,0,0,0,1,0,0,0
10117,0,0,1,0,0,0,0,0,0,0
10117,0,0,1,0,0,0,1,0,0,0
10117,0,0,1,0,0,0,0,0,0,0
10119,0,0,1,0,0,0,1,0,0,0
10119,0,0,1,0,0,0,0,0,0,0
10119,0,0,1,0,0,0,1,0,0,0
10121,0,0,1,0,0,0,0,0,0,0
10121,0,0,1,0,0,0,1,0,0,0
10121,0,0,1,0,0,0,0,0,0,0
10123,0,0,1,0,0,0,1,0,0,0
10123,0,0,1,0,0,0,0,0,0,0
10123,0,0,1,0,0,0,1,0,0,0
10123,0,0,1,0,0,0,0,0,0,0
10125,0,0,1,0,0,0,1,0,0,0
10125,0,0,1,0,0,0,0,0,0,0
10125,0,0,1,0,0,0,1,0,0,0
10127,0,0,1,0,0,0,0,0,0,0
10127,0,0,1,0,0,0,1,0,0,0
10127,0,0,1,0,0,0,0,0,0,0
10129,0,0,1,0,0,0,1,0,0,0
10129,0,0,1,0,0,0,0,0,0,0
10129,0,0,1,0,0,0,1,0,0,0
10131,0,0,1,0,0,0,0,0,0,0
10131,0,0,1,0,0,0,1,0,0,0
10131,0,0,1,0,0,0,0,0,0,0
10133,0,0,1,0,0,0,1,0,0,0
10133,0,0,1,0,0,0,0,0,0,0
10133,0,0,1,0,0,0,1,0,0,0
10135,0,0,1,0,0,0,0,0,0,0
10135,0,0,1,0,0,0,1,0,0,0
10135,0,0,1,0,0,0,0,0,0,0
10137,0,0,1,0,0,0,1,0,0,0
10137,0,0,1,0,0,0,0,0,0,0
10137,0,0,1,0,0,0,1,0,0,0
10138,0,0,1,0,0,0,0,0,0,0
10138,0,0,1,0,0,0,1,0,0,0
10139,0,0,1,0,0,0,0,0,0,0
10139,0,0,1,0,0,0,1,0,0,0
10139,0,0,1,0,0,0,0,0,0,0
10141,0,0,1,0,0,0,1,0,0,0
10141,0,0,1,0,0,0,0,0,0,0
10141,0,0,1,0,0,0,1,0,0,0
10143,0,0,1,0,0,0,0,0,0,0
10143,0,0,1,0,0,0,1,0,0,0
10143,0,0,1,0,0,0,0,0,0,0
10145,0,0,1,0,0,0,1,0,0,0
10145,0,0,1,0,0,0,0,0,0,0
10145,0,0,1,0,0,0,1,0,0,0
10147,0,0,1,0,0,0,0,0,0,0
10147,0,0,1,0,0,0,1,0,0,0
10147,0,0,1,0,0,0,0,0,0,0
10149,0,0,1,0,0,0,1,0,0,0
10149,0,0,1,0,0,0,0,0,0,0
10149,0,0,1,0,0,0,1,0,0,0
10149,0,0,1,0,0,0,0,0,0,0
10151,0,0,1,0,0,0,1,0,0,0
10151,0,0,1,0,0,0,0,0,0,0
10151,0,0,1,0,0,0,1,0,0,0
10153,0,0,1,0,0,0,0,0,0,0
10153,0,0,1,0,0,0,1,0,0,0
10153,0,0,1,0,0,0,0,0,0,0
10155,0,0,1,0,0,0,1,0,0,0
10155,0,0,1,0,0,0,0,0,0,0
10155,0,0,1,0,0,0,1,0,0,0
10157,0,0,1,0,0,0,0,0,0,0
10157,0,0,1,0,0,0,1,0,0,0
10157,0,0,1,0,0,0,0,0,0,0
10157,0,0,1,0,0,0,1,0,0,0
10157,0,0,1,0,0,0,0,0,0,0
10159,0,0,1,0,0,0,1,0,0,0
10159,0,0,1,0,0,0,0,0,0,0
10159,0,0,1,0,0,0,1,0,0,0
10161,0,0,1,0,0,0,0,0,0,0
10161,0,0,1,0,0,0,1,0,0,0
10161,0,0,1,0,0,0,0,0,0,0
10161,0,0,1,0,0,0,1,0,0,0
10163,0,0,1,0,0,0,0,0,0,0
10163,0,0,1,0,0,0,1,0,0,0
10163,0,0,1,0,0,0,0,0,0,0
10162,0,0,1,0,0,0,1,0,0,0
10165,0,0,1,0,0,0,0,0,0,0
10165,0,0,1,0,0,0,1,0,0,0
10165,0,0,1,0,0,0,0,0,0,0
10167,0,0,1,0,0,0,1,0,0,0
10167,0,0,1,0,0,0,0,0,0,0
10167,0,0,1,0,0,0,1,0,0,0
10168,0,0,1,0,0,0,0,0,0,0
10169,0,0,1,0,0,0,1,0,0,0
10171,0,0,1,0,0,0,0,0,0,0
10173,0,0,1,0,0,0,1,0,0,0
10175,0,0,1,0,0,0,0,0,0,0
10177,0,0,1,0,0,0,1,0,0,0
10179,0,0,1,0,0,0,0,0,0,0
10181,0,0,1,0,0,0,1,0,0,0
10183,0,0,1,0,0,0,0,0,0,0
10185,0,0,1,0,0,0,1,0,0,0
10169,0,0,1,0,0,0,0,0,0,0
10171,0,0,1,0,0,0,1,0,0,0
10173,0,0,1,0,0,0,0,0,0,0
10175,0,0,1,0,0,0,1,0,0,0
10177,0,0,1,0,0,0,0,0,0,0
10179,0,0,1,0,0,0,1,0,0,0
10181,0,0,1,0,0,0,0,0,0,0
10183,0,0,1,0,0,0,1,0,0,0
10185,0,0,1,0,0,0,0,0,0,0
10169,0,0,1,0,0,0,1,0,0,0
10171,0,0,1,0,0,0,0,0,0,0
10173,0,0,1,0,0,0,1,0,0,0
10175,0,0,1,0,0,0,0,0,0,0
10177,0,0,1,0,0,0,1,0,0,0
10179,0,0,1,0,0,0,0,0,0,0
10181,0,0,1,0,0,0,1,0,0,0
10183,0,0,1,0,0,0,0,0,0,0
10185,0,0,1,0,0,0,1,0,0,0
10175,0,0,1,0,0,0,0,0,0,0
10187,0,0,1,0,0,0,1,0,0,0
10187,0,0,1,0,0,0,0,0,0,0
10187,0,0,1,0,0,0,1,0,0,0
10188,0,0,1,0,0,0,0,0,0,0
10189,0,0,1,0,0,0,1,0,0,0
10189,0,0,1,0,0,0,0,0,0,0
10189,0,0,1,0,0,0,1,0,0,0
10188,0,0,1,0,0,0,0,0,0,0
10191,0,0,1,0,0,0,1,0,0,0
10191,0,0,1,0,0,0,0,0,0,0
10191,0,0,1,0,0,0,1,0,0,0
10193,0,0,1,0,0,0,0,0,0,0
10193,0,0,1,0,0,0,1,0,0,0
10193,0,0,1,0,0,0,0,0,0,0
10195,0,0,1,0,0,0,1,0,0,0
10195,0,0,1,0,0,0,0,0,0,0
10195,0,0,1,0,0,0,1,0,0,0
10197,0,0,1,0,0,0,0,0,0,0
10197,0,0,1,0,0,0,1,0,0,0
10197,0,0,1,0,0,0,0,0,0,0
10199,0,0,1,0,0,0,1,0,0,0
10199,0,0,1,0,0,0,0,0,0,0
10199,0,0,1,0,0,0,1,0,0,0
10201,0,0,1,0,0,0,0,0,0,0
10201,0,0,1,0,0,0,1,0,0,0
10201,0,0,1,0,0,0,0,0,0,0
10201,0,0,1,0,0,0,1,0,0,0
10203,0,0,1,0,0,0,0,0,0,0
10203,0,0,1,0,0,0,1,0,0,0
10203,0,0,1,0,0,0,0,0,0,0
10205,0,0,1,0,0,0,1,0,0,0
10205,0,0,1,0,0,0,0,0,0,0
10205,0,0,1,0,0,0,1,0,0,0
10207,0,0,1,0,0,0,0,0,0,0
10207,0,0,1,0,0,0,1,0,0,0
10207,0,0,1,0,0,0,0,0,0,0
10209,0,0,1,0,0,0,1,0,0,0
10209,0,0,1,0,0,0,0,0,0,0
10209,0,0,1,0,0,0,1,0,0,0
10211,0,0,1,0,0,0,0,0,0,0
10211,0,0,1,0,0,0,1,0,0,0
10211,0,0,1,0,0,0,0,0,0,0
10213,0,0,1,0,0,0,1,0,0,0
10213,0,0,1,0,0,0,0,0,0,0
10213,0,0,1,0,0,0,1,0,0,0
10215,0,0,1,0,0,0,0,0,0,0
10215,0,0,1,0,0,0,1,0,0,0
10215,0,0,1,0,0,0,0,0,0,0
10217,0,0,1,0,0,0,1,0,0,0
10217,0,0,1,0,0,0,0,0,0,0
10217,0,0,1,0,0,0,1,0,0,0
10219,0,0,1,0,0,0,0,0,0,0
10219,0,0,1,0,0,0,1,0,0,0
10219,0,0,1,0,0,0,0,0,0,0
10220,0,0,1,0,0,0,1,0,0,0
10221,0,0,1,0,0,0,0,0,0,0
10221,0,0,1,0,0,0,1,0,0,0
10221,0,0,1,0,0,0,0,0,0,0
10223,0,0,1,0,0,0,1,0,0,0
10223,0,0,1,0,0,0,0,0,0,0
10223,0,0,1,0,0,0,1,0,0,0
10225,0,0,1,0,0,0,0,0,0,0
10225,0,0,1,0,0,0,1,0,0,0
10225,0,0,1,0,0,0,0,0,0,0
10227,0,0,1,0,0,0,1,0,0,0
10227,0,0,1,0,0,0,0,0,0,0
10227,0,0,1,0,0,0,1,0,0,0
10227,0,0,1,0,0,0,0,0,0,0
10229,0,0,1,0,0,0,1,0,0,0
10229,0,0,1,0,0,0,0,0,0,0
10229,0,0,1,0,0,0,1,0,0,0
10231,0,0,1,0,0,0,0,0,0,0
10231,0,0,1,0,0,0,1,0,0,0
10231,0,0,1,0,0,0,0,0,0,0
10233,0,0,1,0,0,0,1,0,0,0
10233,0,0,1,0,0,0,0,0,0,0
10233,0,0,1,0,0,0,1,0,0,0
10235,0,0,1,0,0,0,0,0,0,0
10235,0,0,1,0,0,0,1,0,0,0
10235,0,0,1,0,0,0,0,0,0,0
10237,0,0,1,0,0,0,1,0,0,0
10237,0,0,1,0,0,0,0,0,0,0
10237,0,0,1,0,0,0,1,0,0,0
10238,0,0,1,0,0,0,0,0,0,0
10238,0,0,1,0,0,0,1,0,0,0
10239,0,0,1,0,0,0,0,0,0,0
10239,0,0,1,0,0,0,1,0,0,0
10239,0,0,1,0,0,0,0,0,0,0
10241,0,0,1,0,0,0,1,0,0,0
10241,0,0,1,0,0,0,0,0,0,0
10241,0,0,1,0,0,0,1,0,0,0
10243,0,0,1,0,0,0,0,0,0,0
10243,0,0,1,0,0,0,1,0,0,0
10243,0,0,1,0,0,0,0,0,0,0
10245,0,0,1,0,0,0,1,0,0,0
10245,0,0,1,0,0,0,0,0,0,0
10245,0,0,1,0,0,0,1,0,0,0
10247,0,0,1,0,0,0,0,0,0,0
10247,0,0,1,0,0,0,1,0,0,0
10247,0,0,1,0,0,0,0,0,0,0
10249,0,0,1,0,0,0,1,0,0,0
10249,0,0,1,0,0,0,0,0,0,0
10249,0,0,1,0,0,0,1,0,0,0
10251,0,0,1,0,0,0,0,0,0,0
10251,0,0,1,0,0,0,1,0,0,0
10251,0,0,1,0,0,0,0,0,0,0
10253,0,0,1,0,0,0,1,0,0,0
10253,0,0,1,0,0,0,0,0,0,0
10253,0,0,1,0,0,0,1,0,0,0
10253,0,0,1,0,0,0,0,0,0,0
10255,0,0,1,0,0,0,1,0,0,0
10255,0,0,1,0,0,0,0,0,0,0
10255,0,0,1,0,0,0,1,0,0,0
10257,0,0,1,0,0,0,0,0,0,0
10257,0,0,1,0,0,0,1,0,0,0
10257,0,0,1,0,0,0,0,0,0,0
10259,0,0,1,0,0,0,1,0,0,0
10259,0,0,1,0,0,0,0,0,0,0
10259,0,0,1,0,0,0,1,0,0,0
10261,0,0,1,0,0,0,0,0,0,0
10261,0,0,1,0,0,0,1,0,0,0
10261,0,0,1,0,0,0,0,0,0,0
10263,0,0,1,0,0,0,1,0,0,0
10263,0,0,1,0,0,0,0,0,0,0
10263,0,0,1,0,0,0,1,0,0,0
10265,0,0,1,0,0,0,0,0,0,0
10265,0,0,1,0,0,0,1,0,0,0
10265,0,0,1,0,0,0,0,0,0,0
10266,0,0,1,0,0,0,1,0,0,0
10267,0,0,1,0,0,0,0,0,0,0
10267,0,0,1,0,0,0,1,0,0,0
10267,0,0,1,0,0,0,0,0,0,0
10266,0,0,1,0,0,0,1,0,0,0
10269,0,0,1,0,0,0,0,0,0,0
10269,0,0,1,0,0,0,1,0,0,0
10269,0,0,1,0,0,0,0,0,0,0
10271,0,0,1,0,0,0,1,0,0,0
10271,0,0,1,0,0,0,0,0,0,0
10271,0,0,1,0,0,0,1,0,0,0
10270,0,0,1,0,0,0,0,0,0,0
10271,0,0,1,0,0,0,1,0,0,0
10272,0,0,1,0,0,0,0,0,0,0
10273,0,0,1,0,0,0,1,0,0,0
10273,0,0,1,0,0,0,0,0,0,0
10275,0,0,1,0,0,0,1,0,0,0
10277,0,0,1,0,0,0,0,0,0,0
10279,0,0,1,0,0,0,1,0,0,0
10273,0,0,1,0,0,0,0,0,0,0
10275,0,0,1,0,0,0,1,0,0,0
10277,0,0,1,0,0,0,0,0,0,0
10279,0,0,1,0,0,0,1,0,0,0
10279,0,0,1,0,0,0,0,0,0,0
10275,0,0,1,0,0,0,1,0,0,0
10277,0,0,1,0,0,0,0,0,0,0
10279,0,0,1,0,0,0,1,0,0,0
10281,0,0,1,0,0,0,0,0,0,0
10281,0,0,1,0,0,0,1,0,0,0
10281,0,0,1,0,0,0,0,0,0,0
10283,0,0,1,0,0,0,1,0,0,0
10283,0,0,1,0,0,0,0,0,0,0
10283,0,0,1,0,0,0,1,0,0,0
10285,0,0,1,0,0,0,0,0,0,0
10285,0,0,1,0,0,0,1,0,0,0
10285,0,0,1,0,0,0,0,0,0,0
10287,0,0,1,0,0,0,1,0,0,0
10287,0,0,1,0,0,0,0,0,0,0
10287,0,0,1,0,0,0,1,0,0,0
10288,0,0,1,0,0,0,0,0,0,0
10288,0,0,1,0,0,0,1,0,0,0
10289,0,0,1,0,0,0,0,0,0,0
10289,0,0,1,0,0,0,1,0,0,0
10289,0,0,1,0,0,0,0,0,0,0
10291,0,0,1,0,0,0,1,0,0,0
10291,0,0,1,0,0,0,0,0,0,0
10291,0,0,1,0,0,0,1,0,0,0
10293,0,0,1,0,0,0,0,0,0,0
10293,0,0,1,0,0,0,1,0,0,0
10293,0,0,1,0,0,0,0,0,0,0
10295,0,0,1,0,0,0,1,0,0,0
10295,0,0,1,0,0,0,0,0,0,0
10295,0,0,1,0,0,0,1,0,0,0
10297,0,0,1,0,0,0,0,0,0,0
10297,0,0,1,0,0,0,1,0,0,0
10297,0,0,1,0,0,0,0,0,0,0
10299,0,0,1,0,0,0,1,0,0,0
10299,0,0,1,0,0,0,0,0,0,0
10299,0,0,1,0,0,0,1,0,0,0
10301,0,0,1,0,0,0,0,0,0,0
10301,0,0,1,0,0,0,1,0,0,0
10301,0,0,1,0,0,0,0,0,0,0
10303,0,0,1,0,0,0,1,0,0,0
10303,0,0,1,0,0,0,0,0,0,0
10303,0,0,1,0,0,0,1,0,0,0
10305,0,0,1,0,0,0,0,0,0,0
10305,0,0,1,0,0,0,1,0,0,0
10305,0,0,1,0,0,0,0,0,0,0
10305,0,0,1,0,0,0,1,0,0,0
10307,0,0,1,0,0,0,0,0,0,0
10307,0,0,1,0,0,0,1,0,0,0
10307,0,0,1,0,0,0,0,0,0,0
10309,0,0,1,0,0,0,1,0,0,0
10309,0,0,1,0,0,0,0,0,0,0
10309,0,0,1,0,0,0,1,0,0,0
10311,0,0,1,0,0,0,0,0,0,0
10311,0,0,1,0,0,0,1,0,0,0
10311,0,0,1,0,0,0,0,0,0,0
10313,0,0,1,0,0,0,1,0,0,0
10313,0,0,1,0,0,0,0,0,0,0
10313,0,0,1,0,0,0,1,0,0,0
10315,0,0,1,0,0,0,0,0,0,0
10315,0,0,1,0,0,0,1,0,0,0
10315,0,0,1,0,0,0,0,0,0,0
10317,0,0,1,0,0,0,1,0,0,0
10317,0,0,1,0,0,0,0,0,0,0
10317,0,0,1,0,0,0,1,0,0,0
10319,0,0,1,0,0,0,0,0,0,0
10319,0,0,1,0,0,0,1,0,0,0
10319,0,0,1,0,0,0,0,0,0,0
10321,0,0,1,0,0,0,1,0,0,0
10321,0,0,1,0,0,0,0,0,0,0
10321,0,0,1,0,0,0,1,0,0,0
10323,0,0,1,0,0,0,0,0,0,0
10323,0,0,1,0,0,0,1,0,0,0
10323,0,0,1,0,0,0,0,0,0,0
10324,0,0,1,0,0,0,1,0,0,0
10325,0,0,1,0,0,0,0,0,0,0
10325,0,0,1,0,0,0,1,0,0,0
10325,0,0,1,0,0,0,0,0,0,0
10327,0,0,1,0,0,0,1,0,0,0
10327,0,0,1,0,0,0,0,0,0,0
10327,0,0,1,0,0,0,1,0,0,0
10329,0,0,1,0,0,0,0,0,0,0
10329,0,0,1,0,0,0,1,0,0,0
10329,0,0,1,0,0,0,0,0,0,0
10331,0,0,1,0,0,0,1,0,0,0
10331,0,0,1,0,0,0,0,0,0,0
10331,0,0,1,0,0,0,1,0,0,0
10331,0,0,1,0,0,0,0,0,0,0
10333,0,0,1,0,0,0,1,0,0,0
10333,0,0,1,0,0,0,0,0,0,0
10333,0,0,1,0,0,0,1,0,0,0
10335,0,0,1,0,0,0,0,0,0,0
10335,0,0,1,0,0,0,1,0,0,0
10335,0,0,1,0,0,0,0,0,0,0
10337,0,0,1,0,0,0,1,0,0,0
10337,0,0,1,0,0,0,0,0,0,0
10337,0,0,1,0,0,0,1,0,0,0
10338,0,0,1,0,0,0,0,0,0,0
10338,0,0,1,0,0,0,1,0,0,0
10339,0,0,1,0,0,0,0,0,0,0
10339,0,0,1,0,0,0,1,0,0,0
10339,0,0,1,0,0,0,0,0,0,0
10341,0,0,1,0,0,0,1,0,0,0
10341,0,0,1,0,0,0,0,0,0,0
